Round,Client_ID,Avg_Effective_Rank,Avg_Spectral_Slope,Avg_Trust_Score
5,8,24.031359990437824,-0.029496175024144977,-0.2045176170243059
5,9,22.42724785437951,-0.02900195803560737,-0.12426258852253616
6,0,12.903112173080444,-0.03491708052005306,0.3513526832939724
6,1,15.751502990722656,-0.07096485279628115,0.20532836518423908
6,2,28.716593424479168,-0.03509328813384779,-0.43933900003734316
6,3,16.166002339786953,-0.035854704657724626,0.18811441254487982
6,4,31.888493299484253,-0.03055901767834107,-0.5974805667420469
6,5,26.954981803894043,-0.027124449094632325,-0.3504615351041654
6,6,26.64640411376953,-0.029141205286771766,-0.33523432621715377
6,7,30.46733150482178,-0.02683334832063992,-0.5260499100731529
6,8,34.71686585744222,-0.028110421352809455,-0.738654335007392
6,9,32.93588814368615,-0.027712849396341572,-0.6495656921239417
7,0,14.7323689625181,-0.07544225258008992,0.255837326616086
7,1,13.227850966983372,-0.07722247539678423,0.33088520411115296
7,2,13.768290440241495,-0.0337342240879673,0.3082120555791284
7,3,8.036363575193617,-0.08187725979797826,0.5899940952605214
7,4,26.789664030075073,-0.0266342032506328,-0.342146621828817
7,5,33.17170397440592,-0.026977717947609517,-0.6612829705150572
7,6,30.128560638427736,-0.027977130983466995,-0.5092257450197334
7,7,31.74685344696045,-0.02651549453348371,-0.589994221801371
7,8,31.875802357991535,-0.030247019989185258,-0.5968148198984954
7,9,30.193246107835037,-0.026998000490653783,-0.5123621054408173
8,0,13.520238596817542,-0.056794996808067516,0.31830857047831607
8,1,22.234929084777832,-0.03232218288884351,-0.114978672527776
8,2,28.7521816889445,-0.03473853289716994,-0.44108293773694196
8,3,14.007903099060059,-0.04543264231674792,0.29506158081532224
8,4,23.653401613235474,-0.028763716778358366,-0.18554645233960962
8,5,28.97334162394206,-0.026392658605716653,-0.4513063470576746
8,6,27.2965071105957,-0.028504398181040655,-0.3676757953478893
8,7,29.572822761535644,-0.025425553856613936,-0.4811836934624438
8,8,31.785829226175945,-0.02643846520587557,-0.5919353078293849
8,9,30.56963773874136,-0.027411779640073262,-0.5312230649010755
9,0,6.6284550633923764,-0.04622851132191544,0.6639543956981896
9,1,32.22599962022569,-0.035691052907599684,-0.6148690863020447
9,2,11.640060822168985,-0.06578575819672675,0.411418383071878
9,3,9.982561919424269,-0.087832609759692,0.4920886430528173
9,4,31.491880655288696,-0.030568355153764885,-0.5776508682798114
9,5,30.381489117940266,-0.026780246162844287,-0.5217524805132978
9,6,29.119085845947264,-0.02850298507546791,-0.45880459080491015
9,7,29.99382095336914,-0.026356023597356604,-0.5023266500281929
9,8,29.52461115519206,-0.027530148965060425,-0.47898357265610897
9,9,29.222128501305214,-0.027776552052358242,-0.4638840802704966
0,0,16.050399714502795,-0.028406702738069868,0.19463934400105323
0,1,37.28482151031494,-0.022866155067010546,-0.8665276910224482
0,2,35.47078408135308,-0.02346777562006913,-0.7758859816296612
0,3,19.577952702840168,-0.027691338183907926,0.018333231039600717
0,4,42.30330419540405,-0.02312758267488809,-1.1174779680376916
0,5,48.07208697001139,-0.01991134450233939,-1.4055954829508035
0,6,23.436937713623045,-0.02759591032723821,-0.17460647671387622
0,7,26.899532508850097,-0.02557520382552268,-0.34753414582505726
0,8,49.11125214894613,-0.02109356408121879,-1.4576719638554285
0,9,24.150481554178093,-0.026820008973722324,-0.2102060786062769
1,0,17.96430987325208,-0.02746305213752748,0.09903820112364324
1,1,17.55712456173367,-0.025302746505852396,0.11961349726273125
1,2,15.223613050248888,-0.023565851530561406,0.23646276233449942
1,3,17.51335636774699,-0.02515521647428894,0.1218166599652216
1,4,25.408310413360596,-0.02291288171714369,-0.27270680883974424
1,5,17.13343032201131,-0.024374094551674334,0.14089107444426693
1,6,19.494591312408446,-0.027976053457955823,0.022472829033781994
1,7,14.018394613265992,-0.02347896030445464,0.2967323733062549
1,8,25.329650561014812,-0.02360555382051806,-0.26884308343279245
1,9,19.97245502471924,-0.02438988912147622,-0.0010617401481095834
2,0,22.201966746100062,-0.027558266493319952,-0.11285416395433526
2,1,18.804131084018284,-0.0285200434637002,0.05694144145271572
2,2,16.280550532870823,-0.025892379417878923,0.1833832354146709
2,3,18.711028734842937,-0.02564275215361274,0.06188428804249186
2,4,18.620110869407654,-0.026232059229742817,0.06637125060664295
2,5,14.923195521036783,-0.0257514563654011,0.25126507831162065
2,6,23.297782287597656,-0.02920544265028259,-0.16780965864491112
2,7,13.299312496185303,-0.026748479036814606,0.3323595272870533
2,8,22.201851844787598,-0.026381764396394447,-0.11273076867901939
2,9,20.668885157658504,-0.026449852022141642,-0.03608924308513939
3,0,27.23755244551034,-0.028925853481591626,-0.3647702076236761
3,1,24.159657796223957,-0.02730612358993008,-0.21071350217019102
3,2,32.48185624016656,-0.026249464019962022,-0.6267177584103242
3,3,27.763471391465927,-0.028226564268908967,-0.3909962260001874
3,4,31.625680208206177,-0.026530421306943094,-0.5839370525410033
3,5,25.836588223775227,-0.025376056281975434,-0.29436701681695904
3,6,28.458149185180662,-0.028811869507287476,-0.425788646209762
3,7,23.40889720916748,-0.025153066899993765,-0.17296016714837345
3,8,26.53521982828776,-0.028169357818597477,-0.32957792719624784
3,9,26.273158880380485,-0.02577501299344405,-0.31623544531836867
4,0,35.15318706117827,-0.028573484734510504,-0.7605167015323648
4,1,31.882442050509983,-0.027471997041244096,-0.5968693022296236
4,2,30.401715808444553,-0.027007952986501146,-0.5227865857208779
4,3,29.808008511861164,-0.027911871065139284,-0.49319161269957223
4,4,30.45422077178955,-0.03012328987948106,-0.5257233675774258
4,5,29.28458563486735,-0.026824983864406893,-0.4669117801298082
4,6,35.0812336730957,-0.028430271652847602,-0.75690471082007
4,7,33.1212345123291,-0.026020542239250828,-0.6586637798403803
4,8,31.3875150680542,-0.0271796587390071,-0.5720937192766108
4,9,33.32788350031926,-0.027064987110569372,-0.6691006737270201
5,0,39.630723492852574,-0.02873441517205546,-0.9844096161598341
5,1,38.64713626437717,-0.02783330249267539,-0.9351401434681262
5,2,25.2718931833903,-0.029493093755810273,-0.26654396854509604
5,3,28.097847514682346,-0.030588732641807653,-0.4079512489982981
5,4,25.427923440933228,-0.03020403705083425,-0.27441657575174483
5,5,33.86281490325928,-0.02794640850019262,-0.6959353860129833
5,6,41.09516082763672,-0.027250071780882658,-1.0574830485599243
5,7,32.322384452819826,-0.027757151425430525,-0.6188949377835344
5,8,35.95021184285482,-0.028562571396549257,-0.8003668492823958
5,9,34.72508767934946,-0.02846584659739188,-0.7391009686272123
6,0,45.015256552860656,-0.02730353511436852,-1.2534931811544698
6,1,41.56256654527452,-0.02753060954392524,-1.0808813882181185
6,2,27.888232125176323,-0.028805458444035,-0.3972921521032198
6,3,30.016701062520344,-0.030123203844530093,-0.5038473735104704
6,4,32.2703742980957,-0.030721359234401294,-0.6165908508282254
6,5,34.23345470428467,-0.02920307173829512,-0.714593042388063
6,6,39.31923820495606,-0.028644235150960533,-0.9688263337628988
6,7,32.9567232131958,-0.028046447253941047,-0.6506408053851842
6,8,38.043144861857094,-0.028410615949814592,-0.9049983046878364
6,9,39.447309934175934,-0.02744415678614829,-0.9751099123874114
0,0,6.0340809411016005,-0.029047777634084983,0.6953911751815116
0,1,15.911852770381504,-0.02234338942683471,0.2021730225382412
0,2,15.80688410335117,-0.02044280679011224,0.20761151415343024
0,3,8.580898013379839,-0.021794999035353816,0.5687755994274727
0,4,42.30330419540405,-0.02312758267488809,-1.1174779680376916
0,5,48.07208697001139,-0.01991134450233939,-1.4055954829508035
0,6,23.436937713623045,-0.02759591032723821,-0.17460647671387622
0,7,26.899532508850097,-0.02557520382552268,-0.34753414582505726
0,8,49.11125214894613,-0.02109356408121879,-1.4576719638554285
0,9,24.150481554178093,-0.026820008973722324,-0.2102060786062769
0,0,15.858330545754269,-0.029840071730061948,0.20409946553928035
0,1,44.26881980895996,-0.02245931819936435,-1.2156869222679347
0,2,35.949891302320694,-0.021193302415697744,-0.7996138953576044
0,3,19.465355740653145,-0.027657517886637385,0.023966461178679052
0,4,40.42854064702988,-0.02294631363402817,-1.0237216637148967
0,5,46.75011587142944,-0.019689235571901016,-1.3394747171286623
0,6,20.36983417510986,-0.02794870297894972,-0.021286579053388145
0,7,28.174701023101807,-0.02611633816955148,-0.4113466849720456
0,8,53.32291952768961,-0.01970107239901111,-1.6681160836243822
0,9,24.02762380013099,-0.025528282257091837,-0.2039340182322588
1,0,5.578667344718144,-0.041830568986142326,0.7168835758654786
1,1,5.6726100709703235,-0.04096884334136972,0.7122726121173468
1,2,5.356202920277913,-0.03922275343871621,0.7282675786422326
1,3,5.737349271774292,-0.04224770385068226,0.7089077660262171
1,4,5.688457489013672,-0.04033431217362267,0.7115436943319542
1,5,4.981672525405884,-0.039397468206821794,0.7469766269090236
1,6,5.713016414642334,-0.042993721239520506,0.7100498071439313
1,7,5.030611991882324,-0.04058879448915767,0.744410520956968
1,8,5.161245028177897,-0.03968115039281209,0.737969633551824
1,9,5.024557113647461,-0.04092855234324941,0.744679289083302
2,0,4.351676694278059,-0.04710782101236389,0.7777053831848606
2,1,4.514296293258667,-0.05345015875879495,0.7689401694611873
2,2,4.281086365381877,-0.053029841162301784,0.780642697614676
2,3,4.3019663492838545,-0.04983379838822534,0.7799183026969847
2,4,4.375862121582031,-0.0530794009742305,0.7758989538234754
2,5,3.984771410624186,-0.0539852107805639,0.7953629083907342
2,6,4.501534938812256,-0.04910190513677113,0.77001306254571
2,7,3.9910297632217406,-0.05283977695353802,0.7951645341435591
2,8,4.073991934458415,-0.05452434801741746,0.7908479684753376
2,9,3.9499825881077695,-0.05211212882669528,0.797289657711942
3,0,3.528834441612507,-0.05235991364589934,0.8183222865547847
3,1,4.099392731984456,-0.057837195852253526,0.7892466438155519
3,2,3.880107111401028,-0.057492820510444846,0.800245362378904
3,3,3.723970585399204,-0.053934669144573344,0.8084080038155825
3,4,3.863983392715454,-0.058399053906479224,0.8009609249735794
3,5,3.641228715578715,-0.05885778577852866,0.8120527856432114
3,6,3.835959300994873,-0.05211914070260283,0.802990120879996
3,7,3.605173659324646,-0.056905522215630486,0.8140507648122046
3,8,3.72445539633433,-0.05989238713488055,0.8077879914697954
3,9,3.567564927614652,-0.05599634627374672,0.8160221189918928
4,0,4.8586555102775835,-0.046193779056828525,0.752447846580438
4,1,3.7024790975782604,-0.057746531383103865,0.8091013919827765
4,2,3.4739852216508655,-0.05800486580512127,0.8205002523369446
4,3,3.6310189300113254,-0.05050380835295035,0.8133986726641387
4,4,3.441558539867401,-0.05870071913882602,0.8220520010927473
4,5,3.3232744534810386,-0.05978989415541531,0.8278572879104065
4,6,4.636218585968018,-0.0468130451060983,0.7635077661909893
4,7,3.299554181098938,-0.057229613735821624,0.8292993295714709
4,8,3.3364322980244956,-0.06060944911567078,0.827117440187208
4,9,3.287031962321355,-0.05526416853174997,0.8301219850307574
5,0,3.337716612322577,-0.050241875906986436,0.8280899817931725
5,1,3.7150753339131675,-0.05805930020962026,0.8084403032833796
5,2,3.470827341079712,-0.05833165128708041,0.8206254678173063
5,3,3.477920240826077,-0.052753783773824364,0.8208286095813138
5,4,3.398993581533432,-0.059425061790320685,0.8241078147442963
5,5,3.2350262800852456,-0.06218457787270323,0.8320302282084674
5,6,3.666199007034302,-0.050691580184648546,0.8116208916298199
5,7,3.328230381011963,-0.05666738370796019,0.8279217425786058
5,8,3.289580742518107,-0.06308492483198369,0.8292124703908962
5,9,3.283729865000798,-0.05473809235372336,0.8303396975145877
6,0,3.336164515593956,-0.0537513609699912,0.827816638123303
6,1,3.5709901915656195,-0.0553481406382247,0.8159156763578965
6,2,3.3611097070905895,-0.055240011081627356,0.8264205135373078
6,3,3.228097160657247,-0.05463603842870035,0.8331315381242675
6,4,3.3042223751544952,-0.055476628695173794,0.8292412183727578
6,5,3.218153436978658,-0.05575006501433658,0.8335173216496333
6,6,3.5285286617279055,-0.05437440763919525,0.8181361261496852
6,7,3.1758208751678465,-0.055030593043269974,0.8357058969372806
6,8,3.2468828757603965,-0.056398480588053274,0.8320160081531749
6,9,3.110761440717257,-0.055427871532517305,0.8389191408108854
7,0,2.987695134919265,-0.05177214932702984,0.8454380283213337
7,1,3.403170214758979,-0.058408002667154055,0.8240006889953357
7,2,3.195306592517429,-0.058809729023269246,0.8343536974718017
7,3,2.9812725517484875,-0.054705525589734114,0.8454658198536023
7,4,3.195076882839203,-0.05935343940065438,0.8343108119179743
7,5,3.162462751070658,-0.06012173656330785,0.8358646887901363
7,6,3.1930239391326904,-0.052469236125354035,0.8351018794308301
7,7,2.9970569372177125,-0.05793808426061975,0.8443533447130523
7,8,3.1853042046229043,-0.06083005210638833,0.8346517845582159
7,9,2.8660259430225077,-0.05734727781374541,0.8509639750675
8,0,3.02620765258526,-0.05145664879945262,0.8435439524907917
8,1,3.101870139439901,-0.05808558797721822,0.8390979342302831
8,2,2.9130934609307184,-0.05852745458316641,0.8484925814951475
8,3,2.8196628093719482,-0.056296253244851005,0.8533872342069174
8,4,2.8895846605300903,-0.05861065078596998,0.8496597018948985
8,5,2.776409387588501,-0.05921993772949207,0.8552575368476257
8,6,3.1671859931945803,-0.05318173493314763,0.8363225268469562
8,7,2.736664819717407,-0.05825277731392851,0.8573414812827368
8,8,2.7981706062952676,-0.06003561507070748,0.8540879081781658
8,9,2.6992113957038293,-0.05780911003996063,0.8592585192108123
9,0,2.8845201360768287,-0.0510304579413371,0.8506709474020248
9,1,3.054281155268351,-0.056243548344934204,0.8416615874020891
9,2,2.826826731363932,-0.0578605485949871,0.8528726085723046
9,3,2.8369244469536676,-0.052584049667988804,0.8528953726855177
9,4,2.790646016597748,-0.056931389507668254,0.8547745602193458
9,5,2.6611826022466025,-0.05794997135012284,0.8611458727526576
9,6,3.091679630279541,-0.05142410687137667,0.8402736077988853
9,7,2.7437134742736817,-0.05524425423640818,0.8572899008626751
9,8,2.727665344874064,-0.058465920591983044,0.8577701406970983
9,9,2.73191316311176,-0.05419575915051419,0.8579847659293607
